,imdb_id,adult,budget,homepage,id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video
459,tt0107076,False,18000000,,2019,en,Hard Target,"When a woman's father goes missing, she enlist a local to aid in her search.  The pair soon discover that her father has died at the hands of a wealthy sportsman who hunts homeless men as a form of recreation.",7.834351,/6WEu60V7EzncuFJSVmGJzhFvs4I.jpg,8/20/93,74189677,97,Released,Don't hunt what you can't kill.,Hard Target,False
460,tt0107096,False,33000000,,31642,en,Heaven & Earth,"Le Ly lives in a small Vietnamese village whose serenity is shattered when war breaks out. Caught between the Viet Cong and the South Vietnamese army, the village is all but destroyed. After being both brutalized and raped, Le Ly resolves to flee. She leaves for the city, surviving desperate situations, but surviving nonetheless. Eventually she meets a U.S. Marine named Steve Butler who treats her kindly and tells her he would like to be married -- maybe to her.",4.1905410000000005,/hXSUatA39pbfwaqOGFHFdwswAXc.jpg,12/24/93,0,140,Released,An amazing true story of survival.,Heaven & Earth,False
461,tt0107144,False,25000000,,9255,en,Hot Shots! Part Deux,"Topper Harley is found to be working as an odd-job-man in a monastery. The CIA want him to lead a rescue mission into Iraq, to rescue the last rescue team, who went in to rescue the last rescue team who... who went in to rescue hostages left behind after Desert Storm.",13.482370999999999,/oOXt9gmvsbnoNAx6s202GDTirfw.jpg,5/21/93,133752825,86,Released,Just deux it.,Hot Shots! Part Deux,False
462,tt0113674,False,0,,26271,en,Live Nude Girls,"A group of old friends at a Hens Night discuss their issues, uncertainties, fears and fantasies.",2.138959,/Akk7MMkH2g95e6LghQBNrDzKiAy.jpg,12/8/95,0,95,Released,"Sex, Lies and Fantasies... Unrated!",Live Nude Girls,False
463,tt0112966,False,0,,10612,en,The Englishman Who Went Up a Hill But Came Down a Mountain,"When an English cartographer arrives in Wales to tell the residents of the Welsh village of Ffynnon Garw  that their ""mountain"" is only a hill, the offended community sets out to remedy the situation.  The film is based on a story heard by Christopher Monger from his grandfather about the real village of Taff's Well,  in the old county of Glamorgan, and its neighbouring Garth Hill. However, due to 20th century urbanisation of the area, it was filmed in the more rural Llanrhaeadr-ym-Mochnant and Llansilin areas in Powys.",5.331753,/ls7KPoxNiy3IcAot3QB0oFuMtdW.jpg,5/12/95,0,99,Released,,The Englishman Who Went Up a Hill But Came Down a Mountain,False
464,tt0107151,False,25000000,,2259,en,The House of the Spirits,"A rancher, his clairvoyant wife and their family face turbulent years in South America.",10.687795,/zcm1tp34jNFbTltJhlr7bsvIvmh.jpg,10/19/93,0,140,Released,,The House of the Spirits,False
465,tt0110064,False,0,,16097,en,House Party 3,"Hip Hop duo Kid &amp; Play return in the second follow-up to their 1990 screen debut House Party. Kid (Christopher ""Kid"" Reid) is taking the plunge and marrying his girlfriend Veda (Angela Means), while his friend Play (Christopher Martin) is dipping his toes into the music business, managing a roughneck female rap act called Sex as a Weapon. Play books the ladies for a concert with heavy-hitting pr",0.9960469999999999,/b6yh57uYZUvpYkH3RKL3ZIvoszl.jpg,1/1/94,0,100,Released,This bachelor party's gonna' bring down the house!,House Party 3,False
466,tt0110074,False,30000000,,11934,en,The Hudsucker Proxy,A naive business graduate is installed as president of a manufacturing company as part of a stock scam.,7.550545,/olViHNQHPy18SOJvbAI1bXUjHXI.jpg,3/11/94,0,111,Released,They took him for a fall guy... but he threw them for a hoop.,The Hudsucker Proxy,False
467,tt0110097,False,40000000,,106143,en,I'll Do Anything,"Matt Hobbs is a talented but unsuccessful actor. When estranged (and strange) ex-wife Beth dumps their daughter Jeannie on Matt, father and daughter have a lot of adjusting to do. His budding relationship with attractive production assistant Cathy Breslow is made complicated, while the precocious child is overly accustomed to getting her own way. Matt eventually faces the choice of family vs career in a particularly difficult way.",1.7429740000000002,/nTDUwFB9FlNxb6yMI6qJRPNrZcd.jpg,2/4/94,0,115,Released,,I'll Do Anything,False
468,tt0110123,False,0,,12475,en,In the Army Now,"Bones Conway and Jack Kaufman didn't really know what they were in for when they enlisted in the U.S. Army; they just wanted to get a job and make some money. But these new recruits are so hapless, they run the risk of getting kicked out before their military careers even begin. Soon, though, they're sent to the Middle East to fight for their country -- which they manage to do in their own wacky ways.",6.071466,/j7306D476K6bIKKatGL7tLC26ro.jpg,8/12/94,28881266,91,Released,"Sleep tight, America! The safety of the free world rests in his hands!",In the Army Now,False
469,tt0107206,False,40000000,,9386,en,In the Line of Fire,"Veteran Secret Service agent Frank Horrigan is a man haunted by his failure to save President Kennedy while serving protection detail in Dallas. Thirty years later, a man calling himself ""Booth"" threatens the life of the current President, forcing Horrigan to come back to protection detail to confront the ghosts from his past.",12.637158,/vXgWOXa7m3cEhOhYjR5q2UZCBBp.jpg,7/8/93,176997168,128,Released,An assassin on the loose. A president in danger. Only one man stands between them...,In the Line of Fire,False
470,tt0107207,False,13000000,,7984,en,In the Name of the Father,"A small time thief from Belfast, Gerry Conlon, is falsely implicated in the IRA bombing of a pub that kills several people while he is in London. He and his four friends are coerced by British police into confessing their guilt. Gerry's father and other relatives in London are also implicated in the crime. He spends fifteen years in prison with his father trying to prove his innocence.",7.405895,/22UfH59UppgMtDIMjD6DxhO8J2C.jpg,12/12/93,65796862,133,Released,Falsely accused. Wrongly imprisoned. He fought for justice to clear his father's name.,In the Name of the Father,False
471,tt0110137,False,0,,59930,en,The Inkwell,The Inkwell is about a 16-year-old boy coming of age on Martha's Vineyard in the summer of 1976.,0.6133350000000001,/uINVYNlnCbSLCkqveGwj7j4oFTf.jpg,4/22/94,8880705,110,Released,Summer's Never Been So Much Fun!,The Inkwell,False
472,tt0108551,False,0,,15765,en,What's Love Got to Do with It,A film about the singer Tina Turner and how she rose to stardom with her abusive husband Ike Turner and how she gained the courage to break free.,14.820882999999998,/5Bl7O6zyv9Y1uWQ4gaCI2o7NrTE.jpg,6/9/93,0,118,Released,Who needs a heart when a heart can be broken?,What's Love Got to Do with It,False
473,tt0110197,False,30000000,,31643,en,Jimmy Hollywood,"Jimmy Alto is an actor wannabe who stumbles into the role of a lifetime. He becomes a vigilante crime-fighter, aided by his sidekick William, who has suffered a head wound and has problems with short-term memory. Jimmy's vigilante alter ego soon becomes a media wonder--but Jimmy remains a total unknown and his long-suffering girl friend Lorraine is getting fed up with the whole situation.",4.563989,/pMFMuAdQORx4GoGs6HuZyUepIkN.jpg,3/30/94,0,112,Released,,Jimmy Hollywood,False
474,tt0107286,False,0,,6,en,Judgment Night,"While racing to a boxing match, Frank, Mike, John and Rey get more than they bargained for. A wrong turn lands them directly in the path of Fallon, a vicious, wise-cracking drug lord. After accidentally witnessing Fallon murder a disloyal henchman, the four become his unwilling prey in a savage game of cat &amp; mouse as they are mercilessly stalked through the urban jungle in this taut suspense drama",5.538671,/lNXmgUrP6h1nD53gkFh4WDzT6RZ.jpg,10/15/93,12136938,110,Released,Don't move. Don't whisper. Don't even breathe.,Judgment Night,False
475,tt0107290,False,63000000,http://www.jurassicpark.com/,329,en,Jurassic Park,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.",8.863776,/c414cDeQ9b6qLPLeKmiJuLDUREJ.jpg,6/11/93,920100000,127,Released,An adventure 65 million years in the making.,Jurassic Park,False
476,tt0107302,False,9000000,http://www.mgm.com/#/our-titles/1024/Kalifornia,10909,en,Kalifornia,"A journalist duo go on a tour of serial killer murder sites with two companions, unaware that one of them is a serial killer himself.",8.4337,/2mKtsNtQ2yMZPrBL1wXWzolvxaZ.jpg,9/1/93,2395231,117,Released,Fear never travels alone.,Kalifornia,False
477,tt0110265,False,1500000,,507,en,Killing Zoe,"Zed (Eric Stoltz) is an American vault-cracker who travels to Paris to meet up with his old friend Eric (Jean-Hugues Anglade). Eric and his gang have planned to raid the only bank in the city which is open on Bastille day. After offering his services, Zed soon finds himself trapped in a situation beyond his control when heroin abuse, poor planning and a call-girl named Zoe all conspire to turn the robbery into a very bloody siege.",4.948569,/jAnpPlUUhBqztIfCfg3OKsTYMhu.jpg,10/1/93,418961,96,Released,,Killing Zoe,False
478,tt0107322,False,0,,34024,en,King of the Hill,"Based on the Depression-era bildungsroman memoir of writer A. E. Hotchner, the film follows the story of a boy struggling to survive on his own in a hotel in St. Louis after his mother is committed to a sanatorium with tuberculosis. His father, a German immigrant and traveling salesman working for the Hamilton Watch Company, is off on long trips from which the boy cannot be certain he will return.",4.3753470000000005,/HzTiZWfb0bdyJoM7Et6XCgfi9X.jpg,8/20/93,0,103,Released,"When the world turns upside down, the trick is coming out on top.",King of the Hill,False
479,tt0110305,False,0,,29918,en,Lassie,"An update of the Lassie legend stars Thomas Guiry as a troubled city kid whose family retreats to the country, where he befriends the famous collie and changes for the better. Conflict develops when a ruthless sheep rancher causes trouble for everyone.",3.645342,/7RebpDOVAPu28mdWzUGB8GSSQpq.jpg,7/22/94,0,94,Released,Best Friends Are Forever,Lassie,False
480,tt0107362,False,85000000,,9593,en,Last Action Hero,"Danny is obsessed with a fictional movie character action hero Jack Slater. When a magical ticket transports him into Jack's latest adventure, Danny finds himself in a world where movie magic and reality collide. Now it's up to Danny to save the life of his hero and new friend.",9.434006,/yeLurMF2Xy3nex17hBbxft6zGR0.jpg,6/18/93,137298489,130,Released,This isn't the movies anymore.,Last Action Hero,False
481,tt0107413,False,0,,42580,en,Life With Mikey,"Michael Chapman was once a child TV star. But when he grew up, he couldn't get work. So he and his brother, Ed start their own talent agency that specializes in child acts. They can't seem to find the next big thing and they have to deal with another agency who's not above bribery to get the kids to sign with them. One day Michael meets a girl named Angie and she's a real spitfire. Michael thinks she could be what they are looking for. Problem is that she has a big chip on her shoulder.",6.446229,/1SXdMpxVh8KFxZQRXxZaeZmVkEl.jpg,6/4/93,0,91,Released,He's a talent agent. She's a thief. Looks like they've already got something in common.,Life With Mikey,False
482,tt0110353,False,0,,22317,en,Lightning Jack,"Lightning Jack Kane is an Australian outlaw in the wild west. During a bungled bank robbery he picks up mute Ben Doyle as a hostage. The two become good friends, with Jack teaching Ben how to rob banks, while they plan Jack's last heist.",2.913584,/myB6eGNcJrBnFW2EtTQMX5zmn3M.jpg,3/11/94,0,98,Released,,Lightning Jack,False
483,tt0107468,False,0,,1413,en,M. Butterfly,"In 1960s China, French diplomat Rene Gallimard falls in love with an opera singer, Song Liling - but Song is not at all who Gallimard thinks.",6.5169760000000005,/c7oXl40SpsPifAePUiI1KcGu0SX.jpg,9/9/93,1499795,101,Released,,M. Butterfly,False
484,tt0107478,False,22000000,,12121,en,Made in America,"A young black woman discovers that her father was a sperm donor, and if that weren't bad enough, he's white.",5.43085,/8swGX78Q5s7z47MRByf1E8MUNqP.jpg,5/27/93,0,111,Released,"At the sperm-bank she asked for a tall, intelligent, black man. One out of three ain't bad.",Made in America,False
485,tt0107497,False,0,,2246,en,Malice,"A tale about a happily married couple who would like to have children. Tracy teaches infants, Andy's a college professor. Things are never the same after she is taken to hospital and operated upon by Jed, a ""know all"" doctor.",9.861672,/dlTWhgLHdEgSmCa8nEFgN7Hfu05.jpg,9/29/93,46405336,107,Released,Her doctor wasn't playing God. He thought he was God.,Malice,False
